epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
101,2725.06,1.102,0.56132,0.0054,0.89514,0.7979,0.87664,0.5978,1.12645,0.57597,0.00767,0.00802,0.00802,0.00802
102,2749.31,1.06177,0.54633,0.00549,0.91057,0.79426,0.87516,0.60473,1.14014,0.57368,0.0079,0.0080002,0.0080002,0.0080002
103,2773.58,1.09171,0.56981,0.00536,0.89202,0.80474,0.87497,0.59988,1.14232,0.58531,0.00798,0.0079804,0.0079804,0.0079804
104,2797.72,1.07388,0.54334,0.00515,0.90535,0.81131,0.87904,0.60253,1.13153,0.5694,0.00762,0.0079606,0.0079606,0.0079606
105,2821.99,1.10369,0.55866,0.00498,0.87937,0.80318,0.87685,0.5993,1.12054,0.5992,0.00736,0.0079408,0.0079408,0.0079408
106,2846.22,1.07896,0.54637,0.00514,0.91204,0.78809,0.87403,0.60351,1.11303,0.58839,0.00745,0.007921,0.007921,0.007921
107,2870.47,1.08465,0.55081,0.0051,0.89954,0.80873,0.87131,0.60039,1.12351,0.59621,0.00755,0.0079012,0.0079012,0.0079012
108,2894.75,1.09708,0.55,0.00512,0.9033,0.81722,0.87856,0.60503,1.13814,0.54164,0.0077,0.0078814,0.0078814,0.0078814
109,2918.96,1.05257,0.53733,0.00516,0.88907,0.81099,0.86752,0.60779,1.11913,0.58819,0.00763,0.0078616,0.0078616,0.0078616
110,2943.19,1.05323,0.53428,0.00532,0.88425,0.80126,0.86921,0.60198,1.11881,0.591,0.0075,0.0078418,0.0078418,0.0078418
111,2967.36,1.07375,0.54771,0.00519,0.90987,0.80127,0.86973,0.60248,1.1077,0.58228,0.00746,0.007822,0.007822,0.007822
112,2991.65,1.10468,0.56894,0.00521,0.89793,0.80656,0.87664,0.60675,1.12285,0.57036,0.00756,0.0078022,0.0078022,0.0078022
113,3016,1.10896,0.56428,0.00516,0.8923,0.8171,0.88155,0.60593,1.12851,0.56787,0.00763,0.0077824,0.0077824,0.0077824
114,3040.63,1.06813,0.53848,0.00526,0.89927,0.82367,0.8888,0.60119,1.13093,0.54593,0.00771,0.0077626,0.0077626,0.0077626
115,3064.99,1.08322,0.54471,0.00551,0.88702,0.81584,0.87979,0.60009,1.12068,0.57873,0.0074,0.0077428,0.0077428,0.0077428
116,3089.36,1.06658,0.52148,0.00508,0.8938,0.83209,0.89032,0.60388,1.13193,0.55038,0.00758,0.007723,0.007723,0.007723
117,3113.66,1.04201,0.51184,0.00495,0.90231,0.81968,0.87914,0.605,1.12303,0.56608,0.00755,0.0077032,0.0077032,0.0077032
118,3137.9,1.05934,0.52727,0.00519,0.89457,0.82049,0.89043,0.6122,1.13012,0.55694,0.00777,0.0076834,0.0076834,0.0076834
119,3162.16,1.06887,0.55559,0.00516,0.89935,0.81745,0.87874,0.61441,1.12209,0.59749,0.00762,0.0076636,0.0076636,0.0076636
120,3186.38,1.0446,0.53318,0.00515,0.89901,0.8128,0.88352,0.61842,1.09399,0.55591,0.00767,0.0076438,0.0076438,0.0076438
121,3210.79,1.05169,0.52453,0.00522,0.92027,0.80199,0.87464,0.60694,1.11703,0.59476,0.00759,0.007624,0.007624,0.007624
122,3235.02,1.07227,0.53935,0.00502,0.90633,0.80243,0.88537,0.61158,1.10826,0.54157,0.00737,0.0076042,0.0076042,0.0076042
123,3259.36,1.06624,0.53378,0.00511,0.89026,0.8239,0.88282,0.61181,1.11879,0.54803,0.00761,0.0075844,0.0075844,0.0075844
124,3283.63,1.08118,0.54888,0.00516,0.89713,0.81525,0.8913,0.61399,1.11437,0.552,0.00755,0.0075646,0.0075646,0.0075646
125,3307.93,1.04399,0.53294,0.00512,0.90049,0.80465,0.87653,0.60961,1.0951,0.59022,0.00735,0.0075448,0.0075448,0.0075448
126,3332.16,1.08597,0.54785,0.00509,0.92506,0.81747,0.89788,0.61968,1.11612,0.53593,0.00743,0.007525,0.007525,0.007525
127,3356.35,1.06503,0.53953,0.00512,0.90545,0.81375,0.88327,0.61077,1.1251,0.57021,0.00736,0.0075052,0.0075052,0.0075052
128,3380.66,1.06511,0.54147,0.00501,0.90521,0.83061,0.8968,0.61923,1.10104,0.52595,0.00737,0.0074854,0.0074854,0.0074854
129,3405.37,1.05888,0.53764,0.00515,0.90688,0.80539,0.88903,0.61393,1.09204,0.56255,0.00728,0.0074656,0.0074656,0.0074656
130,3429.56,1.01395,0.52594,0.0051,0.90923,0.81531,0.88811,0.61298,1.12134,0.56749,0.00762,0.0074458,0.0074458,0.0074458
131,3453.78,1.06635,0.52765,0.00514,0.91227,0.8131,0.89114,0.61816,1.10899,0.53933,0.00748,0.007426,0.007426,0.007426
132,3478,1.04245,0.52696,0.005,0.88801,0.82966,0.89169,0.61338,1.13326,0.53813,0.00754,0.0074062,0.0074062,0.0074062
133,3502.26,1.05683,0.55721,0.00532,0.89239,0.83557,0.88701,0.62298,1.12451,0.53252,0.00749,0.0073864,0.0073864,0.0073864
134,3526.47,1.08741,0.53793,0.00508,0.90064,0.81271,0.8826,0.61886,1.11909,0.5719,0.00747,0.0073666,0.0073666,0.0073666
135,3550.66,1.05771,0.53794,0.00502,0.88779,0.82989,0.88917,0.61857,1.10661,0.53336,0.00719,0.0073468,0.0073468,0.0073468
136,3574.88,1.0609,0.52255,0.00504,0.90798,0.81802,0.89403,0.62122,1.0977,0.53488,0.00713,0.007327,0.007327,0.007327
137,3599.26,1.07637,0.53445,0.00499,0.89916,0.83005,0.89013,0.62251,1.08484,0.52542,0.00696,0.0073072,0.0073072,0.0073072
138,3623.62,1.04727,0.52229,0.0051,0.89535,0.81754,0.88554,0.61574,1.10976,0.51745,0.00727,0.0072874,0.0072874,0.0072874
139,3647.87,1.05817,0.53656,0.00498,0.90978,0.81653,0.89128,0.61951,1.0943,0.5271,0.00708,0.0072676,0.0072676,0.0072676
140,3672.04,1.03928,0.50444,0.00509,0.91629,0.81513,0.89102,0.62755,1.08038,0.53867,0.00719,0.0072478,0.0072478,0.0072478
141,3696.31,1.04936,0.52068,0.00497,0.91067,0.81931,0.88856,0.62622,1.08111,0.53028,0.00722,0.007228,0.007228,0.007228
142,3720.63,1.05974,0.52799,0.00504,0.90506,0.83447,0.90083,0.62986,1.08421,0.50991,0.00729,0.0072082,0.0072082,0.0072082
143,3744.97,1.04995,0.5257,0.00503,0.8999,0.82158,0.88406,0.62229,1.07307,0.54694,0.00722,0.0071884,0.0071884,0.0071884
144,3769.54,1.03995,0.52084,0.00493,0.91088,0.8204,0.88905,0.62758,1.07955,0.53386,0.00708,0.0071686,0.0071686,0.0071686
145,3793.77,1.05416,0.52717,0.00483,0.89003,0.82728,0.89199,0.62795,1.07828,0.53254,0.00713,0.0071488,0.0071488,0.0071488
146,3818.1,1.05156,0.51916,0.00478,0.90572,0.83087,0.89209,0.63013,1.064,0.52474,0.00697,0.007129,0.007129,0.007129
