epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
94,3148.13,1.14391,0.62277,0.00584,0.85637,0.75237,0.82975,0.56065,1.18118,0.70052,0.00844,0.0081586,0.0081586,0.0081586
95,3182.66,1.15312,0.62381,0.00564,0.85872,0.7734,0.84222,0.5549,1.19483,0.67054,0.00869,0.0081388,0.0081388,0.0081388
96,3217.35,1.13598,0.6179,0.00571,0.87622,0.76333,0.84159,0.56374,1.19497,0.69132,0.00874,0.008119,0.008119,0.008119
97,3254.14,1.14355,0.62244,0.00564,0.8655,0.77211,0.83682,0.56076,1.17952,0.68303,0.00847,0.0080992,0.0080992,0.0080992
98,3290.39,1.1229,0.62279,0.00565,0.88385,0.77037,0.8493,0.57047,1.17326,0.67759,0.00852,0.0080794,0.0080794,0.0080794
99,3326.31,1.13217,0.61988,0.0056,0.86363,0.76876,0.84148,0.56753,1.18222,0.66184,0.00873,0.0080596,0.0080596,0.0080596
100,3361.92,1.12796,0.60525,0.00561,0.88239,0.77739,0.84745,0.56617,1.19365,0.68122,0.00853,0.0080398,0.0080398,0.0080398
101,3398.24,1.12635,0.6373,0.00569,0.87691,0.77541,0.84748,0.56591,1.17576,0.67525,0.00835,0.00802,0.00802,0.00802
102,3433.82,1.13806,0.61275,0.00553,0.87559,0.77575,0.84886,0.56994,1.17944,0.66363,0.00842,0.0080002,0.0080002,0.0080002
103,3469.39,1.12459,0.60453,0.00552,0.85622,0.79437,0.84439,0.5647,1.1987,0.66032,0.00871,0.0079804,0.0079804,0.0079804
104,3505.36,1.13692,0.60885,0.00562,0.864,0.7889,0.85113,0.57231,1.17088,0.65536,0.00833,0.0079606,0.0079606,0.0079606
105,3541.17,1.13445,0.60106,0.0054,0.85265,0.79259,0.84865,0.57082,1.181,0.65709,0.00884,0.0079408,0.0079408,0.0079408
106,3577.35,1.11665,0.61315,0.00546,0.86752,0.76001,0.84246,0.56565,1.17112,0.65643,0.00843,0.007921,0.007921,0.007921
107,3613.87,1.13455,0.598,0.00521,0.84981,0.77355,0.84054,0.57267,1.17837,0.67179,0.00851,0.0079012,0.0079012,0.0079012
108,3650.09,1.17376,0.62999,0.00552,0.86634,0.78184,0.84879,0.57431,1.17098,0.6521,0.00846,0.0078814,0.0078814,0.0078814
109,3685.77,1.12677,0.60328,0.00559,0.88367,0.76944,0.85125,0.57597,1.16933,0.63831,0.00825,0.0078616,0.0078616,0.0078616
110,3721.37,1.12045,0.60483,0.00546,0.86155,0.75913,0.84059,0.56781,1.1649,0.6719,0.00818,0.0078418,0.0078418,0.0078418
111,3757.18,1.11455,0.6115,0.00558,0.83845,0.78026,0.84735,0.57069,1.17575,0.66785,0.00848,0.007822,0.007822,0.007822
112,3793.18,1.11741,0.61471,0.00546,0.87184,0.78718,0.85571,0.57824,1.16954,0.63032,0.00843,0.0078022,0.0078022,0.0078022
113,3829.55,1.12863,0.60593,0.00568,0.87199,0.77225,0.84911,0.57135,1.17858,0.63553,0.00858,0.0077824,0.0077824,0.0077824
114,3865.52,1.12455,0.60996,0.00562,0.87578,0.78216,0.85394,0.57597,1.15084,0.65732,0.00819,0.0077626,0.0077626,0.0077626
115,3901.45,1.12289,0.60551,0.00559,0.86311,0.78304,0.84919,0.57393,1.17604,0.64558,0.00865,0.0077428,0.0077428,0.0077428
116,3937.54,1.11455,0.60672,0.00562,0.86961,0.77996,0.85165,0.57196,1.16847,0.64428,0.00844,0.007723,0.007723,0.007723
117,3973.97,1.14034,0.62334,0.00583,0.87291,0.78247,0.84681,0.57083,1.1626,0.67504,0.00817,0.0077032,0.0077032,0.0077032
118,4010,1.12568,0.60571,0.00547,0.8786,0.77946,0.8512,0.57543,1.15822,0.65734,0.00814,0.0076834,0.0076834,0.0076834
119,4045.78,1.11805,0.60137,0.0054,0.87552,0.76901,0.84733,0.57102,1.16634,0.64381,0.00834,0.0076636,0.0076636,0.0076636
120,4081.56,1.11263,0.58827,0.00544,0.84819,0.78262,0.84492,0.56868,1.17251,0.6499,0.00811,0.0076438,0.0076438,0.0076438
121,4117.12,1.10422,0.58459,0.0053,0.86927,0.78789,0.84868,0.5747,1.17091,0.63868,0.00834,0.007624,0.007624,0.007624
122,4153.48,1.11727,0.58162,0.00531,0.87519,0.78168,0.84647,0.57714,1.14298,0.6726,0.00803,0.0076042,0.0076042,0.0076042
123,4190.01,1.12009,0.60419,0.00544,0.86362,0.7565,0.83156,0.57087,1.15236,0.69222,0.00804,0.0075844,0.0075844,0.0075844
124,4225.99,1.12294,0.58272,0.00537,0.87985,0.79046,0.85518,0.58299,1.14271,0.62796,0.00814,0.0075646,0.0075646,0.0075646
125,4262.21,1.11538,0.60415,0.00545,0.88401,0.77721,0.85161,0.57982,1.13902,0.61386,0.00806,0.0075448,0.0075448,0.0075448
126,4298.27,1.10385,0.58955,0.00559,0.87489,0.76979,0.84735,0.57283,1.15049,0.65617,0.00814,0.007525,0.007525,0.007525
127,4334.76,1.13182,0.58376,0.00551,0.87205,0.7776,0.84911,0.5713,1.15888,0.64287,0.0082,0.0075052,0.0075052,0.0075052
128,4370.89,1.06335,0.56318,0.00551,0.88814,0.78039,0.85114,0.5776,1.14945,0.63936,0.00801,0.0074854,0.0074854,0.0074854
129,4406.98,1.13358,0.60906,0.00537,0.86606,0.77794,0.84978,0.57686,1.1524,0.62462,0.00825,0.0074656,0.0074656,0.0074656
130,4443.18,1.10119,0.58239,0.00549,0.88691,0.78796,0.85187,0.57939,1.15192,0.62801,0.00836,0.0074458,0.0074458,0.0074458
131,4478.8,1.11736,0.59635,0.00546,0.8571,0.79233,0.84491,0.57774,1.14499,0.66515,0.00817,0.007426,0.007426,0.007426
132,4515.31,1.10156,0.58536,0.00527,0.88006,0.77374,0.8526,0.57964,1.12995,0.63214,0.00799,0.0074062,0.0074062,0.0074062
133,4553.77,1.1418,0.59568,0.00551,0.87424,0.76912,0.84861,0.57905,1.1505,0.64718,0.00811,0.0073864,0.0073864,0.0073864
134,4589.85,1.10043,0.57231,0.0053,0.86875,0.78507,0.85154,0.5857,1.13736,0.63543,0.00819,0.0073666,0.0073666,0.0073666
135,4625.83,1.09126,0.58598,0.00548,0.86507,0.79215,0.8498,0.58086,1.13187,0.64537,0.00782,0.0073468,0.0073468,0.0073468
136,4662.07,1.08896,0.57438,0.00525,0.84462,0.81003,0.85136,0.58153,1.13374,0.65478,0.0078,0.007327,0.007327,0.007327
137,4698.54,1.09015,0.58243,0.00531,0.86448,0.79596,0.85493,0.58769,1.12011,0.63365,0.00779,0.0073072,0.0073072,0.0073072
138,4734.74,1.07589,0.55878,0.00532,0.85409,0.79497,0.85515,0.58784,1.12953,0.62393,0.00786,0.0072874,0.0072874,0.0072874
139,4770.55,1.08657,0.56899,0.0053,0.8809,0.78362,0.85168,0.5823,1.14055,0.63235,0.00798,0.0072676,0.0072676,0.0072676
140,4806.7,1.08189,0.58222,0.00544,0.89049,0.79881,0.8597,0.59228,1.12508,0.59206,0.00775,0.0072478,0.0072478,0.0072478
141,4842.31,1.08482,0.56822,0.00531,0.88052,0.78676,0.85472,0.58711,1.12917,0.60211,0.00796,0.007228,0.007228,0.007228
142,4878.55,1.09407,0.58336,0.00524,0.87034,0.80118,0.85996,0.58731,1.12445,0.62354,0.00781,0.0072082,0.0072082,0.0072082
