epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
133,8312.56,104.555,3.37632,0.00669,0.33177,0.40411,0.28184,0.18137,158.309,4.74615,0.00805,0.0073864,0.0073864,0.0073864
134,8374.75,110.527,3.31578,0.00647,0.3274,0.40699,0.28198,0.18136,158.626,4.71293,0.00825,0.0073666,0.0073666,0.0073666
135,8436.86,105.068,3.3085,0.00619,0.32879,0.41391,0.28216,0.18521,156.674,4.6822,0.00802,0.0073468,0.0073468,0.0073468
136,8499.03,106.721,3.30623,0.00631,0.33015,0.42084,0.27862,0.18024,159.356,4.6567,0.00821,0.007327,0.007327,0.007327
137,8561.39,105.892,3.26269,0.00618,0.34222,0.41841,0.28431,0.18567,159.935,4.67978,0.00857,0.0073072,0.0073072,0.0073072
138,8623.72,99.8308,3.29556,0.00635,0.35086,0.41163,0.28308,0.18486,161.008,4.62928,0.00833,0.0072874,0.0072874,0.0072874
139,8686.06,106.989,3.274,0.00632,0.35086,0.4189,0.28984,0.18727,157.626,4.64837,0.0081,0.0072676,0.0072676,0.0072676
140,8748.05,101.888,3.20548,0.00632,0.34428,0.42124,0.29217,0.19226,157.739,4.61127,0.00831,0.0072478,0.0072478,0.0072478
141,8810.36,105.479,3.22308,0.0061,0.3479,0.40285,0.28813,0.19204,157.06,4.58751,0.00801,0.007228,0.007228,0.007228
142,8872.28,102.107,3.26012,0.00622,0.35632,0.41505,0.29602,0.1946,158.451,4.545,0.00807,0.0072082,0.0072082,0.0072082
143,8934.82,105.747,3.19165,0.00626,0.35502,0.40624,0.29971,0.19801,156.663,4.54884,0.00794,0.0071884,0.0071884,0.0071884
144,8997.35,104.939,3.21517,0.0062,0.34999,0.41676,0.293,0.19339,155.259,4.5401,0.00793,0.0071686,0.0071686,0.0071686
145,9059.66,107.067,3.17124,0.00605,0.33937,0.41442,0.28862,0.19258,156.628,4.50684,0.00807,0.0071488,0.0071488,0.0071488
146,9121.79,104.731,3.17666,0.00585,0.34677,0.40943,0.29811,0.19584,157.138,4.4712,0.00807,0.007129,0.007129,0.007129
147,9184,106.243,3.18224,0.00599,0.35462,0.42326,0.3014,0.20021,155.959,4.50052,0.00806,0.0071092,0.0071092,0.0071092
148,9246.16,101.307,3.18915,0.00625,0.34105,0.42633,0.2903,0.1889,157.51,4.54158,0.0084,0.0070894,0.0070894,0.0070894
149,9308.68,102.566,3.13549,0.00594,0.34997,0.41695,0.29772,0.1959,156.826,4.46735,0.00807,0.0070696,0.0070696,0.0070696
150,9370.99,107.837,3.11921,0.00601,0.34709,0.4173,0.28967,0.18866,156.167,4.44191,0.00806,0.0070498,0.0070498,0.0070498
151,9433.39,103.529,3.13814,0.006,0.35563,0.44587,0.31196,0.19924,156.14,4.40768,0.008,0.00703,0.00703,0.00703
152,9495.64,104.291,3.10284,0.00612,0.37076,0.44735,0.31374,0.20086,157.165,4.37556,0.00809,0.0070102,0.0070102,0.0070102
153,9557.86,99.2901,3.0985,0.00602,0.36175,0.41923,0.30175,0.19946,154.81,4.38534,0.00792,0.0069904,0.0069904,0.0069904
154,9620.16,103.299,3.10634,0.00588,0.35001,0.4183,0.29953,0.19674,154.295,4.37891,0.0077,0.0069706,0.0069706,0.0069706
155,9682.85,104.386,3.06168,0.00603,0.36131,0.4299,0.31881,0.2097,157.381,4.3077,0.00808,0.0069508,0.0069508,0.0069508
156,9745.36,101.678,3.03734,0.00581,0.35866,0.43221,0.31268,0.20554,156.442,4.31118,0.00792,0.006931,0.006931,0.006931
157,9807.41,99.2082,3.09213,0.00623,0.36007,0.44556,0.31404,0.20539,153.634,4.30137,0.0076,0.0069112,0.0069112,0.0069112
158,9869.49,104.013,3.05098,0.00594,0.36125,0.46104,0.31847,0.2081,155.111,4.30376,0.00759,0.0068914,0.0068914,0.0068914
159,9931.65,98.1568,3.09618,0.006,0.34094,0.44715,0.31359,0.20327,156.566,4.28118,0.00789,0.0068716,0.0068716,0.0068716
160,9994.55,104.102,3.05181,0.00631,0.35327,0.44249,0.32808,0.21197,155.39,4.24383,0.00809,0.0068518,0.0068518,0.0068518
161,10057.1,103.395,2.99286,0.00582,0.36401,0.45539,0.32626,0.21313,153.114,4.24335,0.00775,0.006832,0.006832,0.006832
162,10119.5,103.301,3.00584,0.00615,0.37503,0.42735,0.3311,0.21974,152.311,4.18494,0.00779,0.0068122,0.0068122,0.0068122
163,10183.1,101.522,3.00376,0.00596,0.37653,0.4387,0.32762,0.21904,154.721,4.19086,0.00779,0.0067924,0.0067924,0.0067924
164,10246.8,97.6992,3.01722,0.00611,0.3746,0.43579,0.32979,0.21807,153.288,4.18418,0.00786,0.0067726,0.0067726,0.0067726
165,10310.1,100.124,3.0016,0.00612,0.38373,0.44381,0.32673,0.21447,154.695,4.18545,0.00791,0.0067528,0.0067528,0.0067528
166,10373.7,101.769,3.02491,0.00597,0.35535,0.44621,0.32504,0.21468,156.254,4.16629,0.00782,0.006733,0.006733,0.006733
167,10437.3,95.6469,2.97954,0.00594,0.36731,0.45478,0.32729,0.21359,153.314,4.12795,0.00761,0.0067132,0.0067132,0.0067132
168,10500.6,101.223,2.99847,0.00594,0.36798,0.4431,0.32358,0.2114,154.471,4.14871,0.00799,0.0066934,0.0066934,0.0066934
169,10563.9,99.7188,2.90932,0.00589,0.37034,0.45086,0.32835,0.21509,153.954,4.12046,0.00784,0.0066736,0.0066736,0.0066736
170,10627.2,100.108,2.93465,0.00607,0.38329,0.44699,0.33144,0.21624,152.963,4.11245,0.0079,0.0066538,0.0066538,0.0066538
171,10691,100.626,2.91819,0.00575,0.37082,0.4511,0.33591,0.21718,151.988,4.09167,0.00766,0.006634,0.006634,0.006634
172,10754.5,101.769,2.92256,0.00597,0.36717,0.45682,0.33601,0.22035,153.651,4.06034,0.00772,0.0066142,0.0066142,0.0066142
173,10819.1,101.349,2.93354,0.0058,0.37092,0.47508,0.33815,0.22221,149.76,4.05177,0.00751,0.0065944,0.0065944,0.0065944
174,10882.4,97.6739,2.87965,0.00589,0.36853,0.469,0.33675,0.22228,150.372,4.03201,0.00776,0.0065746,0.0065746,0.0065746
175,10946.6,103.502,2.89801,0.00602,0.38365,0.47587,0.34924,0.23186,150.271,3.99626,0.00774,0.0065548,0.0065548,0.0065548
176,11009.9,97.964,2.91034,0.00592,0.37922,0.48155,0.34806,0.23122,150.351,4.00081,0.0075,0.006535,0.006535,0.006535
177,11073.4,99.0032,2.9126,0.00591,0.37528,0.4587,0.33752,0.2268,150.91,3.98064,0.00751,0.0065152,0.0065152,0.0065152
178,11136.7,96.4447,2.87058,0.0059,0.36471,0.47309,0.3351,0.22201,151.146,3.97612,0.0075,0.0064954,0.0064954,0.0064954
179,11200.7,99.2317,2.87938,0.00619,0.37799,0.45767,0.33439,0.22237,149.818,3.94693,0.00741,0.0064756,0.0064756,0.0064756
180,11264.3,106.032,2.82069,0.00567,0.38267,0.46277,0.34754,0.23066,150.06,3.92001,0.00728,0.0064558,0.0064558,0.0064558
181,11327.9,97.3247,2.87148,0.00595,0.37384,0.49167,0.3527,0.23157,150.365,3.90098,0.00731,0.006436,0.006436,0.006436
182,11391.3,102.426,2.82737,0.0063,0.38035,0.494,0.35549,0.23249,152.164,3.90791,0.00755,0.0064162,0.0064162,0.0064162
183,11455.5,93.1007,2.89658,0.006,0.38785,0.4811,0.35121,0.23333,148.404,3.88898,0.00736,0.0063964,0.0063964,0.0063964
184,11519.3,105.209,2.7711,0.00561,0.37015,0.47068,0.3462,0.22922,150.879,3.86789,0.00747,0.0063766,0.0063766,0.0063766
185,11582.8,98.4516,2.81629,0.0059,0.37673,0.48368,0.34648,0.22938,150.675,3.83059,0.00737,0.0063568,0.0063568,0.0063568
186,11646.1,98.0902,2.7858,0.00568,0.36459,0.48432,0.34212,0.22335,151.154,3.85507,0.00754,0.006337,0.006337,0.006337
187,11709.6,100.147,2.79138,0.0057,0.37405,0.48496,0.34826,0.22496,150.58,3.80984,0.00759,0.0063172,0.0063172,0.0063172
