epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
115,3791.31,1.09959,0.54735,0.00562,0.89996,0.82068,0.89012,0.60118,1.14422,0.51266,0.00793,0.0077428,0.0077428,0.0077428
116,3823.96,1.08801,0.54439,0.00529,0.90462,0.82251,0.88833,0.60809,1.1225,0.52483,0.00768,0.007723,0.007723,0.007723
117,3857.19,1.06847,0.5327,0.0053,0.9135,0.79477,0.8795,0.60173,1.12897,0.52411,0.00773,0.0077032,0.0077032,0.0077032
118,3889.83,1.07161,0.52765,0.00544,0.90854,0.82212,0.88367,0.60444,1.11159,0.54098,0.00746,0.0076834,0.0076834,0.0076834
119,3922.68,1.08753,0.55208,0.00539,0.90914,0.8161,0.88497,0.60668,1.09231,0.50855,0.0073,0.0076636,0.0076636,0.0076636
120,3955.38,1.07355,0.53393,0.00546,0.91533,0.81346,0.88478,0.60633,1.11083,0.52658,0.00743,0.0076438,0.0076438,0.0076438
121,3988.1,1.07354,0.54214,0.0054,0.90603,0.81912,0.88427,0.60994,1.10435,0.51766,0.00745,0.007624,0.007624,0.007624
122,4020.75,1.09661,0.53651,0.00533,0.89689,0.83699,0.89138,0.60566,1.13317,0.53272,0.00774,0.0076042,0.0076042,0.0076042
123,4053.3,1.09791,0.54802,0.0055,0.89585,0.82411,0.8792,0.60628,1.115,0.54632,0.00751,0.0075844,0.0075844,0.0075844
124,4085.98,1.1046,0.5582,0.00547,0.91057,0.81458,0.88706,0.60316,1.1128,0.53835,0.00741,0.0075646,0.0075646,0.0075646
125,4118.51,1.06378,0.52918,0.00537,0.89706,0.81137,0.88709,0.60765,1.10856,0.51841,0.00755,0.0075448,0.0075448,0.0075448
126,4151.03,1.11487,0.54588,0.00537,0.93015,0.80939,0.88819,0.61231,1.09954,0.51335,0.00722,0.007525,0.007525,0.007525
127,4183.66,1.08569,0.5297,0.00534,0.9126,0.82209,0.87834,0.60603,1.13482,0.54775,0.00776,0.0075052,0.0075052,0.0075052
128,4217.08,1.08601,0.53326,0.00527,0.91374,0.82999,0.90034,0.61823,1.10892,0.49697,0.00759,0.0074854,0.0074854,0.0074854
129,4250.93,1.0819,0.52869,0.00543,0.8944,0.84485,0.90017,0.61406,1.1104,0.50446,0.00756,0.0074656,0.0074656,0.0074656
130,4283.92,1.03701,0.51204,0.00534,0.91883,0.82653,0.89881,0.61858,1.10135,0.52241,0.00761,0.0074458,0.0074458,0.0074458
131,4316.27,1.09162,0.53742,0.00541,0.90472,0.8434,0.89764,0.61621,1.09819,0.48979,0.00746,0.007426,0.007426,0.007426
132,4348.84,1.0576,0.52102,0.00527,0.91071,0.83623,0.89576,0.60733,1.10515,0.51102,0.00744,0.0074062,0.0074062,0.0074062
133,4381.32,1.07918,0.5413,0.00569,0.9044,0.832,0.89185,0.61846,1.09223,0.49824,0.00742,0.0073864,0.0073864,0.0073864
134,4413.9,1.10427,0.55037,0.00542,0.88553,0.83872,0.88816,0.61147,1.10929,0.51341,0.00752,0.0073666,0.0073666,0.0073666
135,4446.34,1.08186,0.53056,0.0053,0.89729,0.83322,0.8825,0.61164,1.11132,0.54788,0.0076,0.0073468,0.0073468,0.0073468
136,4478.75,1.09961,0.53837,0.00548,0.92155,0.81391,0.88613,0.61234,1.10171,0.52476,0.00747,0.007327,0.007327,0.007327
137,4511.48,1.10637,0.53946,0.00534,0.91893,0.83953,0.90112,0.62123,1.08942,0.48139,0.00749,0.0073072,0.0073072,0.0073072
138,4544.16,1.08141,0.52278,0.00539,0.91183,0.82247,0.89478,0.62099,1.09122,0.49797,0.00724,0.0072874,0.0072874,0.0072874
139,4577.66,1.09414,0.53165,0.00535,0.90464,0.82455,0.8887,0.61306,1.10902,0.53488,0.00749,0.0072676,0.0072676,0.0072676
140,4610.29,1.05667,0.50084,0.00536,0.91234,0.83055,0.89039,0.61334,1.10825,0.5106,0.00759,0.0072478,0.0072478,0.0072478
141,4643.04,1.07796,0.51308,0.00531,0.91403,0.8129,0.88218,0.61397,1.10517,0.53744,0.00737,0.007228,0.007228,0.007228
142,4675.58,1.0757,0.52013,0.00531,0.90743,0.8425,0.89954,0.62432,1.1122,0.47839,0.00763,0.0072082,0.0072082,0.0072082
143,4708.33,1.08043,0.5233,0.00537,0.897,0.84597,0.89308,0.61808,1.08948,0.51037,0.00731,0.0071884,0.0071884,0.0071884
144,4740.95,1.07943,0.53106,0.0053,0.91342,0.82994,0.89985,0.62307,1.08893,0.49199,0.00711,0.0071686,0.0071686,0.0071686
145,4773.47,1.07688,0.52388,0.00509,0.9184,0.84148,0.89938,0.62378,1.09128,0.47645,0.00715,0.0071488,0.0071488,0.0071488
146,4806.04,1.07265,0.51272,0.00502,0.89842,0.84419,0.89522,0.62027,1.09484,0.48815,0.00718,0.007129,0.007129,0.007129
147,4838.72,1.08948,0.51664,0.0051,0.89546,0.84902,0.90062,0.62628,1.08503,0.47841,0.00728,0.0071092,0.0071092,0.0071092
