epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
115,3098.34,1.30185,0.677,0.00724,0.86388,0.763,0.83645,0.53015,1.29539,0.65725,0.01025,0.0077428,0.0077428,0.0077428
116,3124.77,1.29341,0.69164,0.00722,0.83605,0.76233,0.82953,0.5317,1.27444,0.68065,0.01008,0.007723,0.007723,0.007723
117,3151.17,1.30704,0.69548,0.00743,0.86233,0.77836,0.84796,0.53839,1.26849,0.6456,0.0098,0.0077032,0.0077032,0.0077032
118,3177.53,1.29506,0.69359,0.00703,0.86107,0.76746,0.83419,0.53078,1.28734,0.67799,0.01009,0.0076834,0.0076834,0.0076834
119,3203.96,1.2931,0.67833,0.00707,0.84974,0.77065,0.8376,0.53934,1.26762,0.65263,0.00984,0.0076636,0.0076636,0.0076636
120,3230.51,1.28425,0.66037,0.00699,0.86843,0.76328,0.83256,0.53223,1.28296,0.66397,0.00995,0.0076438,0.0076438,0.0076438
121,3257.07,1.27855,0.65606,0.00684,0.86974,0.76581,0.8408,0.52609,1.30211,0.66536,0.01009,0.007624,0.007624,0.007624
122,3283.56,1.28702,0.64745,0.00692,0.86814,0.77494,0.83913,0.53531,1.27946,0.66049,0.00975,0.0076042,0.0076042,0.0076042
123,3309.9,1.29148,0.6845,0.00694,0.85522,0.77943,0.83407,0.53607,1.27213,0.69072,0.00989,0.0075844,0.0075844,0.0075844
124,3336.3,1.29144,0.65479,0.00692,0.8494,0.78227,0.83856,0.53867,1.25972,0.65661,0.00976,0.0075646,0.0075646,0.0075646
125,3362.89,1.28089,0.67764,0.00699,0.84815,0.77043,0.83684,0.53597,1.25376,0.66028,0.00976,0.0075448,0.0075448,0.0075448
126,3390.54,1.27346,0.68062,0.00709,0.85747,0.78611,0.84094,0.53743,1.25922,0.66567,0.00954,0.007525,0.007525,0.007525
127,3418.7,1.28746,0.67127,0.00691,0.85697,0.79174,0.84464,0.53603,1.26143,0.67289,0.00998,0.0075052,0.0075052,0.0075052
128,3445.13,1.23729,0.64878,0.00714,0.87155,0.77171,0.84578,0.54215,1.27133,0.65275,0.01004,0.0074854,0.0074854,0.0074854
129,3471.56,1.30088,0.66578,0.00689,0.85953,0.78753,0.84721,0.54473,1.2624,0.63644,0.00989,0.0074656,0.0074656,0.0074656
130,3497.92,1.26912,0.6565,0.00699,0.86904,0.77827,0.84144,0.54494,1.25523,0.65729,0.00978,0.0074458,0.0074458,0.0074458
131,3524.47,1.27842,0.66759,0.00691,0.85093,0.78451,0.83806,0.54835,1.2442,0.65689,0.00977,0.007426,0.007426,0.007426
132,3550.83,1.26313,0.64354,0.00662,0.85565,0.78324,0.84061,0.54448,1.25874,0.6556,0.00979,0.0074062,0.0074062,0.0074062
133,3577.2,1.29287,0.67021,0.00679,0.86406,0.77581,0.83684,0.54284,1.26561,0.66364,0.00982,0.0073864,0.0073864,0.0073864
134,3604.01,1.26435,0.6469,0.00678,0.83966,0.78374,0.8401,0.54561,1.2575,0.64709,0.00996,0.0073666,0.0073666,0.0073666
135,3630.32,1.25865,0.66113,0.00701,0.87307,0.77872,0.84049,0.54987,1.2487,0.65142,0.0096,0.0073468,0.0073468,0.0073468
136,3656.84,1.25871,0.64666,0.00681,0.86702,0.77244,0.84276,0.54875,1.24008,0.6523,0.00955,0.007327,0.007327,0.007327
137,3683.36,1.25261,0.65004,0.00677,0.86095,0.79019,0.84747,0.55064,1.25268,0.65875,0.00963,0.0073072,0.0073072,0.0073072
138,3709.77,1.22241,0.63735,0.00668,0.8698,0.77928,0.84758,0.5459,1.24664,0.65004,0.00955,0.0072874,0.0072874,0.0072874
139,3736.42,1.24652,0.65177,0.00672,0.87265,0.77695,0.84442,0.54959,1.23364,0.6376,0.00944,0.0072676,0.0072676,0.0072676
140,3762.95,1.2461,0.65588,0.00687,0.85609,0.77879,0.84148,0.54289,1.23673,0.67084,0.0093,0.0072478,0.0072478,0.0072478
141,3790.15,1.23849,0.63884,0.00671,0.88579,0.77962,0.85127,0.54852,1.24442,0.62794,0.00964,0.007228,0.007228,0.007228
142,3817.03,1.24672,0.64515,0.00655,0.87681,0.77791,0.85093,0.55469,1.22926,0.63374,0.00952,0.0072082,0.0072082,0.0072082
143,3843.48,1.24549,0.64287,0.00644,0.88929,0.77316,0.84849,0.55281,1.23224,0.63711,0.00947,0.0071884,0.0071884,0.0071884
144,3869.96,1.26283,0.63678,0.00672,0.85627,0.79114,0.84666,0.55315,1.23218,0.63416,0.00972,0.0071686,0.0071686,0.0071686
145,3896.62,1.23133,0.63945,0.00671,0.87419,0.76897,0.84758,0.55326,1.22726,0.64493,0.00935,0.0071488,0.0071488,0.0071488
146,3923.25,1.25681,0.63696,0.00664,0.85998,0.79088,0.8505,0.55574,1.22957,0.64507,0.0096,0.007129,0.007129,0.007129
147,3949.75,1.23112,0.62926,0.00675,0.87074,0.78627,0.85506,0.55945,1.2263,0.645,0.00962,0.0071092,0.0071092,0.0071092
148,3976.51,1.23337,0.64023,0.00668,0.88559,0.77326,0.84911,0.55791,1.2204,0.63649,0.00951,0.0070894,0.0070894,0.0070894
149,4003.18,1.25029,0.65193,0.00655,0.87338,0.77631,0.8425,0.55037,1.21774,0.65463,0.00927,0.0070696,0.0070696,0.0070696
150,4029.73,1.23776,0.61806,0.00652,0.86707,0.78089,0.84798,0.55778,1.21372,0.64696,0.00917,0.0070498,0.0070498,0.0070498
151,4056.27,1.22594,0.62515,0.00653,0.88088,0.77584,0.84655,0.55407,1.22788,0.65549,0.00978,0.00703,0.00703,0.00703
152,4082.91,1.2538,0.65582,0.00671,0.86741,0.76945,0.84214,0.55479,1.20554,0.64738,0.00934,0.0070102,0.0070102,0.0070102
153,4109.7,1.23008,0.62193,0.00643,0.87618,0.77916,0.84903,0.5593,1.2201,0.61711,0.00967,0.0069904,0.0069904,0.0069904
154,4136.16,1.23112,0.62788,0.00654,0.85751,0.79487,0.84898,0.55672,1.20862,0.62624,0.00909,0.0069706,0.0069706,0.0069706
155,4162.63,1.22391,0.63229,0.00652,0.86548,0.79432,0.8519,0.56026,1.19804,0.62209,0.00889,0.0069508,0.0069508,0.0069508
156,4189.24,1.22401,0.63165,0.00662,0.87863,0.77429,0.85058,0.56092,1.20309,0.6316,0.0091,0.006931,0.006931,0.006931
157,4215.82,1.24205,0.62864,0.00664,0.85419,0.79496,0.85002,0.56177,1.20889,0.62399,0.00909,0.0069112,0.0069112,0.0069112
158,4242.28,1.1981,0.62299,0.00655,0.85726,0.79827,0.85463,0.56374,1.21108,0.61102,0.00927,0.0068914,0.0068914,0.0068914
159,4268.95,1.21177,0.61897,0.00637,0.88614,0.77142,0.85149,0.5587,1.21895,0.61665,0.00937,0.0068716,0.0068716,0.0068716
160,4295.45,1.21208,0.61321,0.00647,0.88692,0.77388,0.85323,0.55953,1.20395,0.62389,0.00909,0.0068518,0.0068518,0.0068518
161,4322.29,1.22809,0.61979,0.00644,0.86831,0.79252,0.84777,0.5581,1.20637,0.62201,0.00899,0.006832,0.006832,0.006832
162,4349.06,1.22796,0.6211,0.00644,0.87936,0.7745,0.84832,0.55959,1.20774,0.64233,0.00901,0.0068122,0.0068122,0.0068122
163,4375.63,1.21462,0.62059,0.00651,0.8885,0.79128,0.85875,0.56359,1.21595,0.61747,0.00941,0.0067924,0.0067924,0.0067924
164,4402.05,1.24016,0.62333,0.00658,0.88398,0.79302,0.85651,0.5666,1.19081,0.61285,0.00903,0.0067726,0.0067726,0.0067726
165,4428.49,1.23464,0.62482,0.00633,0.86981,0.79215,0.85655,0.56418,1.20197,0.62159,0.00907,0.0067528,0.0067528,0.0067528
166,4455.09,1.20146,0.60491,0.00629,0.87399,0.80099,0.85955,0.5657,1.1971,0.60284,0.00891,0.006733,0.006733,0.006733
167,4481.52,1.21666,0.62639,0.00643,0.89066,0.77104,0.85271,0.56033,1.20676,0.6277,0.00906,0.0067132,0.0067132,0.0067132
168,4507.91,1.2169,0.62564,0.0066,0.87305,0.80239,0.85713,0.56271,1.19956,0.61852,0.00893,0.0066934,0.0066934,0.0066934
169,4534.47,1.19287,0.60807,0.00644,0.88541,0.79195,0.85614,0.56327,1.20139,0.62117,0.00897,0.0066736,0.0066736,0.0066736
170,4561.53,1.22307,0.6192,0.0064,0.88037,0.77991,0.85144,0.56167,1.20877,0.63643,0.00905,0.0066538,0.0066538,0.0066538
171,4588.29,1.21289,0.61868,0.00647,0.87088,0.7855,0.85137,0.56332,1.20365,0.63967,0.009,0.006634,0.006634,0.006634
172,4614.88,1.21076,0.59458,0.0062,0.87044,0.79707,0.84728,0.56499,1.1998,0.61524,0.00887,0.0066142,0.0066142,0.0066142
173,4641.41,1.21917,0.61702,0.00617,0.88714,0.78289,0.85127,0.5658,1.19685,0.6144,0.00895,0.0065944,0.0065944,0.0065944
174,4668.22,1.21969,0.62027,0.00631,0.88832,0.79217,0.85887,0.57043,1.18891,0.60371,0.00878,0.0065746,0.0065746,0.0065746
175,4694.87,1.19395,0.60294,0.006,0.8882,0.78531,0.85726,0.56718,1.18824,0.60732,0.00892,0.0065548,0.0065548,0.0065548
176,4721.29,1.19589,0.59066,0.00615,0.88661,0.7856,0.85374,0.56702,1.18086,0.61541,0.00894,0.006535,0.006535,0.006535
177,4747.79,1.21015,0.61385,0.0062,0.87802,0.79835,0.85938,0.56788,1.18097,0.61367,0.00892,0.0065152,0.0065152,0.0065152
178,4774.35,1.19932,0.62369,0.00645,0.88288,0.79073,0.85848,0.56605,1.19444,0.61488,0.0091,0.0064954,0.0064954,0.0064954
179,4800.95,1.21726,0.61849,0.00621,0.86172,0.80897,0.85593,0.5686,1.19215,0.60143,0.0089,0.0064756,0.0064756,0.0064756
180,4827.89,1.2119,0.6185,0.00636,0.89083,0.79673,0.86132,0.56693,1.18643,0.59539,0.00874,0.0064558,0.0064558,0.0064558
181,4854.45,1.21309,0.61663,0.00618,0.87582,0.79774,0.86246,0.56885,1.182,0.6105,0.00878,0.006436,0.006436,0.006436
182,4881.01,1.23059,0.61467,0.00618,0.88288,0.7932,0.86129,0.5718,1.17885,0.60971,0.00863,0.0064162,0.0064162,0.0064162
