epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
389,13043.7,0.91793,0.45087,0.00425,0.90154,0.78103,0.87018,0.6263,1.0886,0.59796,0.00744,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
390,13077.3,0.9337,0.46101,0.00419,0.89905,0.78168,0.87031,0.6264,1.0882,0.59841,0.00745,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
391,13111.1,0.93001,0.45951,0.00427,0.90051,0.78025,0.87011,0.62652,1.08779,0.59783,0.00745,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
392,13144.8,0.9365,0.45649,0.00434,0.89758,0.78115,0.86953,0.62634,1.08769,0.59699,0.00745,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
393,13178.5,0.93212,0.45934,0.00424,0.89898,0.7814,0.87005,0.6261,1.08687,0.59735,0.00745,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
394,13212.2,0.95086,0.48089,0.00436,0.89653,0.7802,0.87025,0.62586,1.08729,0.59627,0.00746,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186
395,13246,0.92411,0.45243,0.00416,0.89912,0.7802,0.87056,0.62641,1.08758,0.59557,0.00745,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988,0.0065964,0.0021988
396,13279.7,0.90417,0.44897,0.00416,0.90249,0.77943,0.87073,0.62695,1.08718,0.59603,0.00746,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
397,13313.4,0.96847,0.46995,0.00405,0.89793,0.78006,0.87087,0.62663,1.08693,0.59562,0.00743,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
398,13347.1,0.90765,0.44355,0.00421,0.89491,0.78473,0.87085,0.62631,1.08622,0.59771,0.00745,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
399,13380.8,0.94647,0.46732,0.00433,0.89494,0.78662,0.87119,0.62632,1.08275,0.60653,0.00735,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
400,13414.4,0.91978,0.45527,0.00415,0.89245,0.7862,0.87063,0.62606,1.0828,0.60884,0.00736,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
401,13448,0.91636,0.44133,0.00412,0.89464,0.78793,0.8707,0.62614,1.08195,0.60926,0.00736,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
402,13481.8,0.89315,0.44625,0.00431,0.90161,0.78484,0.87185,0.62615,1.08373,0.60862,0.00739,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
403,13515.5,0.93459,0.46129,0.00421,0.89836,0.78386,0.87071,0.62523,1.08373,0.60916,0.00738,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
404,13549.3,0.93477,0.45149,0.00419,0.8968,0.78425,0.87096,0.62544,1.08391,0.60628,0.00738,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
405,13583,0.95237,0.46186,0.00408,0.89811,0.78341,0.87096,0.62604,1.08512,0.6013,0.00747,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
406,13616.6,0.94866,0.46706,0.00409,0.90112,0.78425,0.87182,0.62626,1.08558,0.60268,0.00747,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
407,13650.3,0.93906,0.46419,0.00421,0.90044,0.78425,0.87166,0.62631,1.08558,0.60262,0.00746,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
408,13684,0.90792,0.44681,0.00405,0.89908,0.78463,0.87114,0.62566,1.08622,0.60483,0.00746,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
409,13717.7,0.92039,0.45665,0.00406,0.89884,0.78309,0.87071,0.62615,1.08707,0.60305,0.00748,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
410,13751.3,0.93028,0.46062,0.00427,0.90273,0.78425,0.87148,0.62649,1.08722,0.60153,0.00749,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
411,13784.8,0.90371,0.44359,0.00418,0.90143,0.78425,0.87099,0.62647,1.08611,0.60163,0.00745,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
412,13818.6,0.93631,0.46406,0.00418,0.89948,0.78348,0.87091,0.62663,1.08572,0.60163,0.00745,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
413,13852.3,0.92176,0.45949,0.00414,0.8961,0.78465,0.87088,0.62635,1.0865,0.60133,0.00747,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
414,13886.1,0.91332,0.43925,0.00405,0.89712,0.78629,0.87172,0.62659,1.087,0.59986,0.00745,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
415,13919.9,0.93454,0.44801,0.00416,0.89751,0.78756,0.87159,0.62692,1.08678,0.59954,0.00745,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
416,13953.6,0.90289,0.43744,0.00401,0.89905,0.78617,0.8718,0.62705,1.08661,0.59857,0.00746,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
417,13987.3,0.90825,0.45377,0.00399,0.89985,0.78802,0.8727,0.62755,1.08603,0.60188,0.00751,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
418,14021,0.91257,0.44457,0.00396,0.90053,0.78845,0.87275,0.62745,1.08451,0.60127,0.00746,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
419,14054.7,0.89848,0.44494,0.00406,0.89731,0.78869,0.8726,0.62765,1.08459,0.60142,0.00745,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
420,14088.3,0.91067,0.44458,0.00397,0.89616,0.78849,0.87235,0.62743,1.0842,0.60094,0.00745,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
421,14122.1,0.90454,0.431,0.00389,0.89651,0.78949,0.87291,0.62782,1.0839,0.60161,0.00745,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
422,14155.7,0.91397,0.44568,0.00413,0.89867,0.79034,0.87365,0.62819,1.08334,0.6007,0.00744,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
423,14189.4,0.89846,0.43618,0.00406,0.90006,0.78887,0.87431,0.62859,1.08348,0.59982,0.00744,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
424,14223.3,0.88886,0.43695,0.00407,0.90266,0.78844,0.87438,0.62851,1.08308,0.6006,0.00743,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246
425,14257.1,0.90978,0.43735,0.00399,0.89908,0.78874,0.87441,0.62833,1.08219,0.60144,0.00742,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
426,14290.9,0.91573,0.43777,0.00401,0.89805,0.78882,0.87392,0.6285,1.08196,0.60067,0.00743,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
427,14324.7,0.90767,0.44526,0.00407,0.89708,0.78914,0.873,0.62785,1.08214,0.60354,0.00743,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
428,14358.3,0.88932,0.43364,0.00394,0.89503,0.78748,0.87246,0.62747,1.08247,0.60455,0.00743,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454
429,14391.9,0.90537,0.44338,0.00396,0.89833,0.78621,0.8725,0.6278,1.08166,0.60437,0.00742,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
430,14425.7,0.88756,0.43199,0.00395,0.9007,0.78543,0.87325,0.62818,1.07999,0.60621,0.00733,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058
431,14459.3,0.9043,0.43863,0.00402,0.90175,0.78651,0.87271,0.62785,1.08159,0.60012,0.0074,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
432,14493.1,0.88619,0.43199,0.00397,0.90017,0.78607,0.87318,0.62794,1.08118,0.60064,0.00741,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662
433,14526.8,0.90948,0.44277,0.00393,0.90265,0.78685,0.87233,0.62781,1.08067,0.60086,0.0074,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
434,14560.4,0.90688,0.44133,0.00382,0.90151,0.78854,0.87298,0.62758,1.08124,0.60027,0.0074,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266
435,14594.1,0.88717,0.43141,0.00394,0.89681,0.78796,0.87294,0.62769,1.08085,0.60048,0.00744,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068,0.0042204,0.0014068
436,14627.9,0.87669,0.41826,0.00386,0.90235,0.7869,0.87187,0.62813,1.08192,0.59821,0.00744,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
437,14661.5,0.90957,0.43817,0.0039,0.89817,0.78794,0.87219,0.62839,1.08295,0.59887,0.00746,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672,0.0041016,0.0013672
438,14695,0.87118,0.42608,0.00395,0.89451,0.78914,0.87183,0.62825,1.08223,0.60042,0.00746,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474,0.0040422,0.0013474
439,14728.7,0.87176,0.42526,0.00388,0.89578,0.78875,0.87182,0.62833,1.08273,0.59975,0.00745,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276,0.0039828,0.0013276
440,14762.3,0.88279,0.4275,0.00399,0.89767,0.78839,0.87181,0.6287,1.08392,0.59815,0.00748,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078,0.0039234,0.0013078
441,14795.9,0.88282,0.42328,0.00386,0.8995,0.7904,0.87207,0.62892,1.08463,0.59622,0.00748,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
442,14829.6,0.89648,0.43691,0.00389,0.8995,0.78979,0.87197,0.62942,1.08379,0.59381,0.00747,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682,0.0038046,0.0012682
443,14863.2,0.87128,0.43245,0.0039,0.8991,0.79128,0.87307,0.62915,1.08345,0.59492,0.00746,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484,0.0037452,0.0012484
444,14896.8,0.90639,0.42514,0.00385,0.90046,0.79143,0.87278,0.62926,1.08267,0.59372,0.00742,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286,0.0036858,0.0012286
445,14930.6,0.8902,0.43489,0.00399,0.89548,0.79268,0.87301,0.62941,1.08197,0.59364,0.00742,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088,0.0036264,0.0012088
446,14964.2,0.87589,0.42595,0.00387,0.90281,0.78692,0.87338,0.62953,1.08038,0.59566,0.00742,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
447,14998,0.9089,0.43457,0.00373,0.90528,0.78277,0.87252,0.62955,1.08005,0.59577,0.00742,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692,0.0035076,0.0011692
448,15031.9,0.87086,0.42237,0.00383,0.90466,0.78509,0.8727,0.62991,1.08,0.59491,0.00742,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494,0.0034482,0.0011494
449,15065.5,0.88846,0.4382,0.00389,0.90226,0.78979,0.87267,0.63009,1.07993,0.59682,0.00741,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296,0.0033888,0.0011296
450,15099.1,0.86338,0.426,0.00394,0.90156,0.78655,0.87234,0.62953,1.08052,0.59496,0.00741,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098,0.0033294,0.0011098
451,15132.8,0.89268,0.44825,0.00393,0.89769,0.78954,0.87205,0.62892,1.08076,0.59671,0.00742,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
452,15166.3,0.88273,0.42827,0.00386,0.90001,0.78238,0.87186,0.62839,1.08133,0.59502,0.00741,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702,0.0032106,0.0010702
453,15199.9,0.87193,0.41983,0.00377,0.88477,0.79736,0.87187,0.6283,1.08229,0.59502,0.00741,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504,0.0031512,0.0010504
454,15233.5,0.88469,0.42565,0.00375,0.89326,0.79143,0.87181,0.62819,1.08218,0.59587,0.0074,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306,0.0030918,0.0010306
455,15267.2,0.88882,0.43159,0.00395,0.88567,0.79637,0.87168,0.62796,1.08168,0.59728,0.00741,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108,0.0030324,0.0010108
456,15300.8,0.85932,0.4202,0.00366,0.88599,0.79659,0.8716,0.62824,1.08133,0.59595,0.0074,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
457,15334.7,0.86882,0.42763,0.00367,0.8874,0.79378,0.87199,0.62878,1.08191,0.59393,0.00741,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712,0.0029136,0.0009712
458,15368.4,0.86234,0.42059,0.00373,0.88951,0.79307,0.87155,0.62845,1.08275,0.59433,0.00741,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514,0.0028542,0.0009514
459,15402.1,0.88726,0.42829,0.00379,0.88703,0.79513,0.87144,0.62837,1.08278,0.59363,0.00741,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316,0.0027948,0.0009316
460,15435.7,0.86209,0.41346,0.00384,0.88907,0.7921,0.87155,0.62865,1.08234,0.5939,0.00741,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118,0.0027354,0.0009118
461,15469.3,0.89137,0.42402,0.0037,0.88799,0.79813,0.87236,0.6285,1.08253,0.59407,0.0074,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
462,15503,0.86611,0.42415,0.00365,0.88894,0.7975,0.8724,0.62871,1.08249,0.59323,0.00741,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722,0.0026166,0.0008722
463,15536.6,0.88199,0.42302,0.00378,0.88784,0.79537,0.87148,0.62819,1.08276,0.59321,0.00741,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524,0.0025572,0.0008524
464,15570.1,0.86687,0.42047,0.00384,0.89001,0.79325,0.87136,0.62843,1.08253,0.59374,0.0074,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326,0.0024978,0.0008326
465,15603.6,0.88156,0.42302,0.00367,0.89091,0.79377,0.87156,0.62825,1.08249,0.59378,0.00741,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128,0.0024384,0.0008128
466,15637.3,0.87735,0.41538,0.00371,0.89323,0.79564,0.87234,0.62818,1.08196,0.59419,0.00742,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
467,15670.8,0.86062,0.42567,0.00373,0.89594,0.79139,0.87191,0.62812,1.08129,0.58869,0.00742,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732,0.0023196,0.0007732
468,15704.4,0.85599,0.40827,0.00358,0.89227,0.79478,0.8718,0.62817,1.0816,0.58869,0.00741,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534,0.0022602,0.0007534
469,15738.2,0.85937,0.41594,0.00372,0.8895,0.79479,0.87176,0.62843,1.082,0.59051,0.00746,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336,0.0022008,0.0007336
470,15771.8,0.85311,0.42205,0.00374,0.89127,0.79609,0.87142,0.62737,1.08224,0.59205,0.00744,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138,0.0021414,0.0007138
471,15805.5,0.86282,0.42488,0.00378,0.8954,0.79338,0.87183,0.62754,1.08253,0.59358,0.00744,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
472,15839.1,0.86965,0.42068,0.00377,0.89357,0.79398,0.87161,0.62672,1.08269,0.59097,0.00741,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742,0.0020226,0.0006742
473,15872.7,0.8537,0.41574,0.00363,0.88864,0.79643,0.87192,0.62663,1.08301,0.59047,0.00742,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544,0.0019632,0.0006544
474,15906.2,0.85416,0.41325,0.00373,0.88969,0.7949,0.87191,0.62644,1.08314,0.59087,0.00743,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346,0.0019038,0.0006346
475,15939.9,0.85679,0.41573,0.00373,0.88933,0.79423,0.87187,0.62651,1.08342,0.59067,0.00743,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148,0.0018444,0.0006148
476,15973.5,0.84107,0.41078,0.00367,0.89143,0.79172,0.87181,0.62633,1.0836,0.59029,0.00743,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
477,16007.3,0.83934,0.40284,0.0035,0.89019,0.7921,0.8718,0.62687,1.08454,0.58912,0.00745,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752,0.0017256,0.0005752
478,16041.1,0.85068,0.42225,0.00371,0.89048,0.79172,0.87133,0.62673,1.08447,0.58912,0.00745,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554,0.0016662,0.0005554
479,16074.9,0.84301,0.39997,0.00358,0.88971,0.79128,0.87165,0.62637,1.08499,0.58963,0.00746,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356,0.0016068,0.0005356
480,16108.6,0.85968,0.40963,0.00366,0.87608,0.80526,0.87157,0.62645,1.08509,0.58956,0.00746,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158,0.0015474,0.0005158
481,16142,0.82388,0.40078,0.00373,0.87741,0.80449,0.87112,0.62603,1.08333,0.59629,0.00739,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
482,16175.6,0.87382,0.42284,0.00377,0.86762,0.80781,0.87096,0.62593,1.08405,0.59675,0.0074,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762,0.0014286,0.0004762
483,16209.2,0.8564,0.41684,0.00374,0.88023,0.80372,0.8708,0.62626,1.08538,0.59487,0.00742,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564,0.0013692,0.0004564
484,16242.8,0.8508,0.40261,0.00364,0.87942,0.80146,0.87031,0.62606,1.08512,0.59632,0.00741,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366,0.0013098,0.0004366
485,16276.2,0.85548,0.41482,0.00367,0.88307,0.79977,0.87047,0.62595,1.08495,0.59736,0.00741,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168,0.0012504,0.0004168
486,16309.8,0.83444,0.40504,0.00368,0.88682,0.79221,0.87054,0.62576,1.08587,0.59726,0.00742,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
487,16343.2,0.83208,0.40279,0.00361,0.88325,0.7996,0.87036,0.62547,1.08568,0.59707,0.00742,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772,0.0011316,0.0003772
488,16376.9,0.8545,0.3998,0.00359,0.88179,0.79858,0.86965,0.62507,1.08674,0.59723,0.00744,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574,0.0010722,0.0003574
489,16410.6,0.85263,0.41432,0.00373,0.88145,0.80007,0.87015,0.62482,1.08799,0.59666,0.00745,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376,0.0010128,0.0003376
490,16444.4,0.84422,0.40702,0.00367,0.88262,0.79447,0.86979,0.62499,1.08827,0.59613,0.00746,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178,0.0009534,0.0003178
491,16489.9,0.83615,0.35638,0.00415,0.88288,0.79963,0.87057,0.62513,1.08952,0.59611,0.00746,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
492,16523.3,0.82941,0.34279,0.00399,0.88618,0.79222,0.8699,0.62498,1.08896,0.60069,0.00743,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782,0.0008346,0.0002782
493,16556.6,0.80379,0.33299,0.00398,0.88729,0.79143,0.87005,0.62526,1.08986,0.59961,0.00745,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584,0.0007752,0.0002584
494,16590,0.81008,0.33425,0.00387,0.89758,0.78121,0.87019,0.62483,1.0906,0.59647,0.00749,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386,0.0007158,0.0002386
495,16623.4,0.80668,0.33164,0.00402,0.90833,0.7749,0.86991,0.62522,1.09058,0.59576,0.0075,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188,0.0006564,0.0002188
496,16656.8,0.80699,0.33328,0.00384,0.871,0.80223,0.86965,0.62474,1.09082,0.59572,0.00751,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
497,16690.1,0.80124,0.33033,0.00376,0.89692,0.78045,0.86903,0.62464,1.09021,0.5979,0.00751,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792,0.0005376,0.0001792
498,16723.5,0.8003,0.33654,0.0039,0.89543,0.78243,0.86901,0.62402,1.09025,0.60016,0.00749,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594,0.0004782,0.0001594
499,16756.8,0.80897,0.33848,0.00376,0.89518,0.78198,0.86945,0.62407,1.09083,0.59995,0.00747,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396,0.0004188,0.0001396
500,16790.2,0.78577,0.33289,0.00372,0.89717,0.77974,0.86974,0.62412,1.09088,0.60043,0.00747,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198,0.0003594,0.0001198
