epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
106,3385.03,1.23754,0.67853,0.00673,0.8662,0.76015,0.83635,0.54311,1.24291,0.67743,0.00964,0.007921,0.007921,0.007921
107,3416.15,1.24225,0.66713,0.00643,0.86511,0.75812,0.83227,0.54505,1.24991,0.67875,0.00958,0.0079012,0.0079012,0.0079012
108,3447.33,1.27485,0.69663,0.00661,0.88305,0.74299,0.83305,0.54591,1.25508,0.67925,0.00968,0.0078814,0.0078814,0.0078814
109,3478.56,1.24178,0.66918,0.00685,0.87763,0.77081,0.83972,0.5449,1.23652,0.67993,0.00928,0.0078616,0.0078616,0.0078616
110,3509.76,1.22452,0.67522,0.00661,0.85466,0.77117,0.83367,0.54803,1.24125,0.69586,0.00927,0.0078418,0.0078418,0.0078418
111,3541,1.21584,0.68947,0.00669,0.88142,0.75706,0.83522,0.54835,1.22939,0.67373,0.0093,0.007822,0.007822,0.007822
112,3572.17,1.22715,0.6919,0.00669,0.85705,0.76501,0.83383,0.54605,1.24125,0.69348,0.0094,0.0078022,0.0078022,0.0078022
113,3604.11,1.23341,0.69052,0.00677,0.87721,0.75427,0.83966,0.54525,1.24411,0.68953,0.00941,0.0077824,0.0077824,0.0077824
114,3635.57,1.22615,0.67713,0.00668,0.88308,0.76179,0.8376,0.54705,1.23721,0.68767,0.00951,0.0077626,0.0077626,0.0077626
115,3666.89,1.24038,0.68047,0.00688,0.88562,0.77019,0.83822,0.55152,1.2356,0.66645,0.00928,0.0077428,0.0077428,0.0077428
116,3698.34,1.22745,0.68064,0.00671,0.88782,0.76104,0.84167,0.54753,1.23942,0.6759,0.00925,0.007723,0.007723,0.007723
117,3729.65,1.23633,0.68719,0.0069,0.8776,0.76294,0.83518,0.54615,1.24569,0.68257,0.00951,0.0077032,0.0077032,0.0077032
118,3760.92,1.23197,0.67772,0.00657,0.87542,0.76367,0.84309,0.54974,1.22673,0.66715,0.00939,0.0076834,0.0076834,0.0076834
119,3792.23,1.22269,0.66604,0.00649,0.87641,0.77673,0.84541,0.55141,1.21816,0.66681,0.00925,0.0076636,0.0076636,0.0076636
120,3823.6,1.20815,0.64846,0.00637,0.86988,0.75727,0.8362,0.54359,1.2313,0.68704,0.0093,0.0076438,0.0076438,0.0076438
121,3855.13,1.20237,0.65147,0.00637,0.85745,0.76587,0.83759,0.54937,1.22345,0.68665,0.00893,0.007624,0.007624,0.007624
122,3886.38,1.22182,0.64188,0.00648,0.87487,0.77871,0.84813,0.55951,1.21429,0.62902,0.00889,0.0076042,0.0076042,0.0076042
123,3917.75,1.218,0.66463,0.00642,0.8855,0.76616,0.84151,0.55811,1.21252,0.67167,0.00905,0.0075844,0.0075844,0.0075844
124,3949.12,1.21402,0.65997,0.00633,0.88046,0.75294,0.83627,0.55866,1.19363,0.6651,0.00899,0.0075646,0.0075646,0.0075646
125,3980.55,1.21545,0.66725,0.00653,0.87661,0.76502,0.83703,0.55057,1.21777,0.64835,0.0092,0.0075448,0.0075448,0.0075448
126,4012.53,1.2007,0.65847,0.00661,0.86193,0.76728,0.83187,0.55309,1.21857,0.68607,0.00923,0.007525,0.007525,0.007525
127,4044.54,1.2279,0.65457,0.00656,0.87492,0.76217,0.83153,0.54844,1.21082,0.68962,0.00898,0.0075052,0.0075052,0.0075052
128,4076.42,1.16403,0.6408,0.00665,0.85157,0.77732,0.83472,0.55082,1.22096,0.68235,0.00939,0.0074854,0.0074854,0.0074854
129,4108.45,1.22944,0.66529,0.0064,0.87215,0.7656,0.84033,0.55748,1.22295,0.64802,0.00938,0.0074656,0.0074656,0.0074656
130,4140.96,1.1987,0.6523,0.00654,0.88837,0.75046,0.83614,0.55102,1.23619,0.65691,0.00955,0.0074458,0.0074458,0.0074458
131,4173.03,1.21739,0.66867,0.00648,0.88144,0.77037,0.84565,0.56053,1.20779,0.63909,0.00915,0.007426,0.007426,0.007426
132,4205.24,1.19247,0.64988,0.00618,0.87106,0.78309,0.84639,0.55945,1.2065,0.6444,0.00917,0.0074062,0.0074062,0.0074062
133,4237.22,1.22329,0.66216,0.00636,0.89123,0.77406,0.84537,0.56218,1.20258,0.64368,0.00889,0.0073864,0.0073864,0.0073864
134,4269.12,1.19623,0.645,0.00635,0.87952,0.78741,0.85214,0.56535,1.20837,0.641,0.00914,0.0073666,0.0073666,0.0073666
135,4301.25,1.17577,0.64698,0.0065,0.86619,0.79498,0.8505,0.56316,1.19619,0.63426,0.0091,0.0073468,0.0073468,0.0073468
136,4333.18,1.1898,0.62405,0.00628,0.87868,0.77554,0.84244,0.56048,1.20592,0.65069,0.0091,0.007327,0.007327,0.007327
137,4365.18,1.18489,0.63512,0.0063,0.88794,0.7712,0.84499,0.56744,1.18431,0.63645,0.00883,0.0073072,0.0073072,0.0073072
138,4397.25,1.16515,0.62089,0.00628,0.87348,0.78145,0.85171,0.5694,1.1765,0.63299,0.00873,0.0072874,0.0072874,0.0072874
139,4429.39,1.18354,0.63859,0.00627,0.86841,0.77492,0.84392,0.5636,1.16953,0.662,0.0088,0.0072676,0.0072676,0.0072676
140,4461.54,1.17055,0.65094,0.00642,0.88885,0.77078,0.84696,0.56529,1.18367,0.65875,0.00902,0.0072478,0.0072478,0.0072478
141,4493.57,1.16901,0.63182,0.00625,0.8901,0.79225,0.85511,0.57102,1.17868,0.60633,0.00861,0.007228,0.007228,0.007228
142,4525.41,1.19421,0.62996,0.00619,0.8767,0.7828,0.85104,0.56595,1.18251,0.62077,0.00876,0.0072082,0.0072082,0.0072082
143,4556.85,1.17153,0.62814,0.00603,0.89714,0.77425,0.85645,0.57347,1.16948,0.6255,0.00862,0.0071884,0.0071884,0.0071884
144,4588.35,1.18628,0.63543,0.00614,0.87814,0.79703,0.85181,0.56217,1.19911,0.62624,0.00895,0.0071686,0.0071686,0.0071686
145,4619.77,1.16571,0.62743,0.00624,0.86963,0.79008,0.8504,0.56474,1.1822,0.63656,0.00873,0.0071488,0.0071488,0.0071488
