epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
397,14402.7,0.88201,0.41832,0.00356,0.90696,0.79804,0.87438,0.63685,1.05579,0.59157,0.00735,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592,0.0064776,0.0021592
398,14437.9,0.82057,0.38749,0.00365,0.90854,0.79642,0.8746,0.63737,1.05594,0.59058,0.00736,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394,0.0064182,0.0021394
399,14473,0.86492,0.40836,0.00377,0.91008,0.79778,0.87486,0.63697,1.05617,0.59041,0.00737,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196,0.0063588,0.0021196
400,14508.4,0.83575,0.39499,0.00363,0.91013,0.7994,0.87484,0.63685,1.05679,0.59072,0.00738,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998,0.0062994,0.0020998
401,14544,0.83724,0.39488,0.00364,0.91054,0.79852,0.87461,0.6369,1.05655,0.59136,0.00738,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
402,14580,0.82025,0.38831,0.00385,0.90755,0.79871,0.87487,0.63649,1.05668,0.59207,0.00738,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602,0.0061806,0.0020602
403,14615.6,0.84598,0.39729,0.00365,0.91037,0.79639,0.87433,0.63612,1.05754,0.59214,0.00738,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404,0.0061212,0.0020404
404,14651,0.85023,0.39732,0.00363,0.91256,0.79619,0.87423,0.63574,1.05606,0.5922,0.00732,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206,0.0060618,0.0020206
405,14686.5,0.8707,0.40749,0.00355,0.90624,0.80142,0.87479,0.63618,1.05617,0.59247,0.00732,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008,0.0060024,0.0020008
406,14722.1,0.86879,0.4081,0.00357,0.90924,0.79991,0.8752,0.63624,1.05752,0.59466,0.00739,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
407,14757,0.85586,0.41222,0.00367,0.90317,0.80552,0.87552,0.63617,1.05795,0.59468,0.00741,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612,0.0058836,0.0019612
408,14792.7,0.83573,0.3949,0.00359,0.90756,0.79948,0.87561,0.6358,1.05856,0.59485,0.00741,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414,0.0058242,0.0019414
409,14828.4,0.83968,0.39519,0.00356,0.90821,0.7991,0.87528,0.63545,1.05662,0.59708,0.0074,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216,0.0057648,0.0019216
410,14863.9,0.85209,0.40247,0.00378,0.90411,0.80148,0.87524,0.63564,1.05619,0.59825,0.0074,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018,0.0057054,0.0019018
411,14899.9,0.8264,0.3928,0.00369,0.90915,0.79968,0.8764,0.6357,1.05657,0.59701,0.00739,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
412,14935.5,0.85746,0.40864,0.00365,0.90413,0.80003,0.87613,0.63555,1.0554,0.59978,0.00739,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622,0.0055866,0.0018622
413,14971.9,0.84065,0.40203,0.00363,0.90548,0.80089,0.87622,0.63577,1.05642,0.60044,0.0074,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424,0.0055272,0.0018424
414,15008,0.83627,0.38628,0.0036,0.90279,0.80512,0.87625,0.63607,1.05604,0.59936,0.0074,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226,0.0054678,0.0018226
415,15043.4,0.85029,0.40099,0.00362,0.90134,0.8071,0.87623,0.63628,1.05522,0.59751,0.00732,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028,0.0054084,0.0018028
416,15078.7,0.81872,0.38041,0.00349,0.90036,0.80415,0.87627,0.63653,1.05479,0.5981,0.00734,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
417,15114,0.83312,0.39483,0.0035,0.90216,0.79914,0.87596,0.6366,1.05534,0.59603,0.00734,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632,0.0052896,0.0017632
418,15149.7,0.83098,0.38961,0.00346,0.90566,0.79771,0.87589,0.63608,1.05613,0.60176,0.00734,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434,0.0052302,0.0017434
419,15184.7,0.82068,0.39223,0.00356,0.90969,0.7964,0.87609,0.63677,1.05587,0.60021,0.00735,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236,0.0051708,0.0017236
420,15220,0.83207,0.38975,0.00348,0.90543,0.79799,0.87613,0.63694,1.05555,0.59993,0.00734,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038,0.0051114,0.0017038
421,15255.5,0.82642,0.38372,0.00342,0.90754,0.79876,0.87595,0.63714,1.05511,0.59971,0.00734,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
422,15291.2,0.82851,0.39734,0.00356,0.90657,0.79852,0.87627,0.63746,1.05438,0.59614,0.00734,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642,0.0049926,0.0016642
423,15327,0.82327,0.38754,0.00356,0.90706,0.79871,0.87669,0.63781,1.05376,0.59606,0.00735,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444,0.0049332,0.0016444
424,15363.2,0.80989,0.3836,0.00353,0.90102,0.80377,0.87698,0.63773,1.05419,0.59661,0.00735,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246,0.0048738,0.0016246
425,15398.8,0.82764,0.38293,0.00347,0.89985,0.80398,0.87652,0.63753,1.0539,0.59721,0.00736,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048,0.0048144,0.0016048
426,15434.3,0.8336,0.38583,0.00351,0.89936,0.80457,0.87726,0.63825,1.05399,0.59572,0.00736,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
427,15469.5,0.82312,0.39587,0.00353,0.89893,0.80405,0.87707,0.63791,1.05429,0.59524,0.00736,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652,0.0046956,0.0015652
428,15505.1,0.81421,0.38032,0.00348,0.90507,0.80069,0.87685,0.63766,1.05356,0.5961,0.00736,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454,0.0046362,0.0015454
429,15540.2,0.82774,0.3926,0.00345,0.90602,0.8003,0.87762,0.63815,1.05351,0.59446,0.00736,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256,0.0045768,0.0015256
430,15576.2,0.80888,0.38308,0.00349,0.90322,0.80419,0.87752,0.63806,1.05319,0.59494,0.00735,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058,0.0045174,0.0015058
431,15612.3,0.83069,0.38879,0.00356,0.90743,0.80121,0.87744,0.63795,1.05296,0.59597,0.00734,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
432,15648.2,0.80571,0.3787,0.00344,0.9034,0.80098,0.87695,0.63804,1.05355,0.59165,0.00742,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662,0.0043986,0.0014662
433,15684,0.82797,0.38952,0.00346,0.89714,0.80393,0.87682,0.63799,1.05324,0.59047,0.00741,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464,0.0043392,0.0014464
434,15719.9,0.82761,0.38445,0.00336,0.90192,0.80252,0.87659,0.63847,1.05395,0.59717,0.0074,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266,0.0042798,0.0014266
