epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,6575.25,1.68618,1.52158,0.0103,0.74686,0.59529,0.67992,0.38794,1.55969,1.19898,0.01328,0.000926242,0.000926242,0.000926242
90,6650.77,1.69695,1.51451,0.01031,0.71971,0.58223,0.66856,0.37703,1.58468,1.22925,0.01365,0.000924601,0.000924601,0.000924601
91,6730.53,1.69827,1.51483,0.01008,0.73004,0.61323,0.68116,0.38714,1.54069,1.1981,0.01328,0.000922942,0.000922942,0.000922942
92,6804.98,1.69359,1.50703,0.01008,0.72569,0.61274,0.67708,0.38202,1.54534,1.19332,0.01332,0.000921268,0.000921268,0.000921268
93,6879.94,1.66888,1.45289,0.00982,0.7728,0.61148,0.69382,0.39242,1.56067,1.14894,0.01322,0.000919576,0.000919576,0.000919576
94,6954.64,1.67639,1.49296,0.01028,0.7076,0.59825,0.67249,0.38569,1.55465,1.1831,0.0133,0.000917869,0.000917869,0.000917869
95,7030.07,1.70451,1.47592,0.01025,0.75066,0.61693,0.69164,0.39244,1.5679,1.15526,0.01349,0.000916145,0.000916145,0.000916145
96,7106.22,1.677,1.4472,0.01021,0.71971,0.61888,0.68452,0.39255,1.54209,1.16063,0.01319,0.000914405,0.000914405,0.000914405
97,7185.13,1.66917,1.46139,0.00984,0.72307,0.62277,0.68348,0.38728,1.54683,1.15725,0.01303,0.000912649,0.000912649,0.000912649
98,7259.48,1.65961,1.42558,0.01017,0.73569,0.62516,0.69532,0.39738,1.53465,1.12645,0.01314,0.000910876,0.000910876,0.000910876
99,7373.09,1.66838,1.41479,0.00986,0.73376,0.62249,0.69387,0.39399,1.53666,1.15792,0.01304,0.000909088,0.000909088,0.000909088
100,7447.38,1.66461,1.40749,0.0098,0.7502,0.62752,0.70224,0.40815,1.51891,1.08077,0.01269,0.000907284,0.000907284,0.000907284
101,7534.33,1.64726,1.41787,0.0098,0.73974,0.61347,0.69327,0.40301,1.52989,1.13373,0.01285,0.000905463,0.000905463,0.000905463
102,7613.3,1.64625,1.39894,0.00944,0.76616,0.6111,0.7004,0.41106,1.52003,1.10745,0.0128,0.000903627,0.000903627,0.000903627
103,7698.18,1.62885,1.39382,0.00955,0.73431,0.61419,0.69652,0.39464,1.53888,1.10183,0.0129,0.000901776,0.000901776,0.000901776
104,7779.54,1.64461,1.37259,0.00964,0.72569,0.63319,0.70641,0.41301,1.50095,1.11566,0.01234,0.000899908,0.000899908,0.000899908
105,7851.47,1.63502,1.35679,0.00921,0.7511,0.62344,0.7096,0.41272,1.51714,1.08673,0.01293,0.000898025,0.000898025,0.000898025
106,7922.48,1.631,1.36525,0.00951,0.76,0.62301,0.70467,0.41323,1.49483,1.0944,0.01262,0.000896127,0.000896127,0.000896127
107,7993.47,1.65736,1.35908,0.00923,0.77018,0.63241,0.71277,0.41071,1.5173,1.09689,0.01252,0.000894213,0.000894213,0.000894213
108,8064.44,1.66965,1.36994,0.00944,0.75728,0.64017,0.71688,0.42025,1.49376,1.08761,0.01254,0.000892283,0.000892283,0.000892283
109,8135.7,1.63708,1.34944,0.00967,0.77102,0.63313,0.7123,0.41468,1.50364,1.0557,0.01235,0.000890339,0.000890339,0.000890339
110,8207.68,1.62373,1.34986,0.00926,0.76825,0.62407,0.71654,0.42537,1.47796,1.08159,0.01204,0.000888379,0.000888379,0.000888379
111,8278.79,1.61853,1.36273,0.00952,0.77343,0.63501,0.72175,0.42478,1.4846,1.0518,0.01216,0.000886404,0.000886404,0.000886404
112,8349.8,1.61041,1.3365,0.00942,0.76578,0.63462,0.72789,0.42751,1.47646,1.04291,0.01211,0.000884414,0.000884414,0.000884414
