epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,7060.61,1.14066,0.66199,0.00623,0.88701,0.77881,0.85874,0.57788,1.17926,0.69594,0.00914,0.0069112,0.0069112,0.0069112
158,7105.6,1.10596,0.6329,0.00613,0.88217,0.78439,0.86342,0.58295,1.1796,0.67862,0.00899,0.0068914,0.0068914,0.0068914
159,7151.2,1.12363,0.64415,0.00595,0.87791,0.77379,0.85973,0.58162,1.17222,0.67341,0.00892,0.0068716,0.0068716,0.0068716
160,7196.25,1.11194,0.63005,0.006,0.90043,0.77866,0.86717,0.58538,1.15781,0.66269,0.00893,0.0068518,0.0068518,0.0068518
161,7241.07,1.12429,0.6402,0.00604,0.89545,0.77869,0.86478,0.58473,1.16481,0.66649,0.00901,0.006832,0.006832,0.006832
162,7285.87,1.12604,0.65276,0.00598,0.89852,0.77263,0.87028,0.58118,1.16608,0.67344,0.00888,0.0068122,0.0068122,0.0068122
163,7330.47,1.11804,0.64223,0.00607,0.90299,0.77423,0.8679,0.58399,1.15267,0.66245,0.00881,0.0067924,0.0067924,0.0067924
164,7375.35,1.13651,0.64669,0.00611,0.90365,0.76168,0.85995,0.58077,1.16626,0.67558,0.00894,0.0067726,0.0067726,0.0067726
165,7420.15,1.14324,0.65535,0.00593,0.89788,0.76916,0.86212,0.58252,1.16204,0.68784,0.00878,0.0067528,0.0067528,0.0067528
166,7465.04,1.11381,0.62662,0.00592,0.88751,0.78017,0.86421,0.58197,1.15646,0.68059,0.00874,0.006733,0.006733,0.006733
167,7510.23,1.11509,0.64248,0.00592,0.87245,0.78265,0.86643,0.58351,1.1521,0.68188,0.00871,0.0067132,0.0067132,0.0067132
168,7555.36,1.12075,0.65722,0.00614,0.88642,0.7762,0.86807,0.58339,1.15036,0.6789,0.00879,0.0066934,0.0066934,0.0066934
169,7601.07,1.10974,0.64842,0.00605,0.88857,0.79441,0.86974,0.58685,1.15078,0.65823,0.00882,0.0066736,0.0066736,0.0066736
170,7646.15,1.12302,0.64711,0.00588,0.86852,0.78551,0.85914,0.58472,1.15083,0.69124,0.00863,0.0066538,0.0066538,0.0066538
171,7689.53,1.11923,0.64705,0.00599,0.87914,0.78341,0.86984,0.58953,1.14725,0.66845,0.00844,0.006634,0.006634,0.006634
172,7733.27,1.10896,0.63052,0.00578,0.87601,0.78879,0.86554,0.59169,1.14049,0.63722,0.00852,0.0066142,0.0066142,0.0066142
173,7776.46,1.11728,0.65727,0.00571,0.87274,0.78469,0.86653,0.58899,1.14169,0.65388,0.00869,0.0065944,0.0065944,0.0065944
174,7819.88,1.13863,0.66374,0.00607,0.86093,0.79698,0.86848,0.58922,1.14112,0.67365,0.00878,0.0065746,0.0065746,0.0065746
175,7863.9,1.10787,0.62401,0.0057,0.88596,0.77712,0.86655,0.59048,1.13867,0.67459,0.00861,0.0065548,0.0065548,0.0065548
176,7907.79,1.10087,0.61971,0.00573,0.8979,0.76961,0.86868,0.59296,1.14226,0.65094,0.00865,0.006535,0.006535,0.006535
177,7951.04,1.11449,0.65187,0.00586,0.88584,0.77222,0.86852,0.59232,1.13941,0.66769,0.0087,0.0065152,0.0065152,0.0065152
178,7994.81,1.1074,0.6518,0.00604,0.8718,0.78673,0.86626,0.5883,1.14729,0.67934,0.00874,0.0064954,0.0064954,0.0064954
179,8037.91,1.13131,0.65318,0.00585,0.89689,0.76318,0.86369,0.58993,1.13995,0.67565,0.00863,0.0064756,0.0064756,0.0064756
180,8081.29,1.11682,0.66026,0.00603,0.89767,0.77362,0.86385,0.58881,1.14537,0.67213,0.00866,0.0064558,0.0064558,0.0064558
